Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),26917,Croatia,HRV,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),11658,Croatia,HRV,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2872,Croatia,HRV,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1883,Croatia,HRV,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1282,Croatia,HRV,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1233,Croatia,HRV,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1013,Croatia,HRV,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1005,Croatia,HRV,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),876,Croatia,HRV,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),787,Croatia,HRV,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),427,Croatia,HRV,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),405,Croatia,HRV,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),324,Croatia,HRV,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),304,Croatia,HRV,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),287,Croatia,HRV,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),152,Croatia,HRV,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),140,Croatia,HRV,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",71,Croatia,HRV,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),49,Croatia,HRV,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),48,Croatia,HRV,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),41,Croatia,HRV,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),21,Croatia,HRV,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),17,Croatia,HRV,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),7,Croatia,HRV,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),6,Croatia,HRV,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2,Croatia,HRV,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),2,Croatia,HRV,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),1,Croatia,HRV,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Croatia,HRV,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Croatia,HRV,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Croatia,HRV,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Croatia,HRV,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Croatia,HRV,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),26189,Croatia,HRV,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),11493,Croatia,HRV,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),3486,Croatia,HRV,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2783,Croatia,HRV,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1818,Croatia,HRV,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1246,Croatia,HRV,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1199,Croatia,HRV,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1037,Croatia,HRV,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),942,Croatia,HRV,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),932,Croatia,HRV,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),827,Croatia,HRV,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),426,Croatia,HRV,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),351,Croatia,HRV,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),290,Croatia,HRV,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),283,Croatia,HRV,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),282,Croatia,HRV,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,237,Croatia,HRV,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),175,Croatia,HRV,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),133,Croatia,HRV,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",65,Croatia,HRV,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),48,Croatia,HRV,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),45,Croatia,HRV,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),39,Croatia,HRV,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),22,Croatia,HRV,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),16,Croatia,HRV,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),10,Croatia,HRV,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),5,Croatia,HRV,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2,Croatia,HRV,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),2,Croatia,HRV,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),1,Croatia,HRV,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),1,Croatia,HRV,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Croatia,HRV,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Croatia,HRV,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),25589,Croatia,HRV,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),11540,Croatia,HRV,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2728,Croatia,HRV,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),2178,Croatia,HRV,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1785,Croatia,HRV,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1244,Croatia,HRV,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1215,Croatia,HRV,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1053,Croatia,HRV,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1013,Croatia,HRV,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),899,Croatia,HRV,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),894,Croatia,HRV,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),440,Croatia,HRV,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),317,Croatia,HRV,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),279,Croatia,HRV,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),279,Croatia,HRV,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),257,Croatia,HRV,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),216,Croatia,HRV,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),139,Croatia,HRV,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",63,Croatia,HRV,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),45,Croatia,HRV,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),42,Croatia,HRV,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),39,Croatia,HRV,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),25,Croatia,HRV,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),16,Croatia,HRV,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),10,Croatia,HRV,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),5,Croatia,HRV,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2,Croatia,HRV,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,2,Croatia,HRV,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),2,Croatia,HRV,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),1,Croatia,HRV,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Croatia,HRV,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Croatia,HRV,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Croatia,HRV,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),25394,Croatia,HRV,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),11552,Croatia,HRV,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2705,Croatia,HRV,1993
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1764,Croatia,HRV,1993
