Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),14094,Zambia,ZMB,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),12705,Zambia,ZMB,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),12253,Zambia,ZMB,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),8507,Zambia,ZMB,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),8268,Zambia,ZMB,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),8082,Zambia,ZMB,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),7826,Zambia,ZMB,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),4635,Zambia,ZMB,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),4562,Zambia,ZMB,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),4244,Zambia,ZMB,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),4117,Zambia,ZMB,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3584,Zambia,ZMB,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2373,Zambia,ZMB,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1570,Zambia,ZMB,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1458,Zambia,ZMB,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1138,Zambia,ZMB,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),972,Zambia,ZMB,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),950,Zambia,ZMB,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),584,Zambia,ZMB,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),479,Zambia,ZMB,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),454,Zambia,ZMB,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",313,Zambia,ZMB,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),291,Zambia,ZMB,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),284,Zambia,ZMB,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),264,Zambia,ZMB,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),88,Zambia,ZMB,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),71,Zambia,ZMB,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),56,Zambia,ZMB,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),52,Zambia,ZMB,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,20,Zambia,ZMB,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),13,Zambia,ZMB,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Zambia,ZMB,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Zambia,ZMB,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),17443,Zambia,ZMB,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),14188,Zambia,ZMB,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),13294,Zambia,ZMB,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),8598,Zambia,ZMB,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),8566,Zambia,ZMB,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),8564,Zambia,ZMB,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),8198,Zambia,ZMB,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),4816,Zambia,ZMB,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),4605,Zambia,ZMB,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),4249,Zambia,ZMB,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),4118,Zambia,ZMB,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3711,Zambia,ZMB,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2462,Zambia,ZMB,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1624,Zambia,ZMB,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1511,Zambia,ZMB,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1203,Zambia,ZMB,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),994,Zambia,ZMB,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),993,Zambia,ZMB,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),623,Zambia,ZMB,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),489,Zambia,ZMB,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),484,Zambia,ZMB,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",315,Zambia,ZMB,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),295,Zambia,ZMB,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),291,Zambia,ZMB,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),272,Zambia,ZMB,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),91,Zambia,ZMB,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),73,Zambia,ZMB,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),59,Zambia,ZMB,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),14,Zambia,ZMB,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Zambia,ZMB,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Zambia,ZMB,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Zambia,ZMB,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Zambia,ZMB,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),22862,Zambia,ZMB,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),14296,Zambia,ZMB,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),13437,Zambia,ZMB,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),9087,Zambia,ZMB,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),8724,Zambia,ZMB,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),8665,Zambia,ZMB,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),8508,Zambia,ZMB,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),4957,Zambia,ZMB,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),4878,Zambia,ZMB,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),4227,Zambia,ZMB,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),4094,Zambia,ZMB,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3815,Zambia,ZMB,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2533,Zambia,ZMB,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1665,Zambia,ZMB,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1554,Zambia,ZMB,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1258,Zambia,ZMB,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1031,Zambia,ZMB,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1022,Zambia,ZMB,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),660,Zambia,ZMB,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),523,Zambia,ZMB,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),475,Zambia,ZMB,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",317,Zambia,ZMB,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),298,Zambia,ZMB,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),297,Zambia,ZMB,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),279,Zambia,ZMB,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),94,Zambia,ZMB,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),75,Zambia,ZMB,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),61,Zambia,ZMB,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),15,Zambia,ZMB,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Zambia,ZMB,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Zambia,ZMB,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Zambia,ZMB,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Zambia,ZMB,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),28690,Zambia,ZMB,1993
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),14308,Zambia,ZMB,1993
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),13386,Zambia,ZMB,1993
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),9615,Zambia,ZMB,1993
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),8795,Zambia,ZMB,1993
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),8783,Zambia,ZMB,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),8734,Zambia,ZMB,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),5075,Zambia,ZMB,1993
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),4174,Zambia,ZMB,1993
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),4040,Zambia,ZMB,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3917,Zambia,ZMB,1993
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),3903,Zambia,ZMB,1993
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2602,Zambia,ZMB,1993
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1700,Zambia,ZMB,1993
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1591,Zambia,ZMB,1993
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1309,Zambia,ZMB,1993
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1064,Zambia,ZMB,1993
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1036,Zambia,ZMB,1993
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),694,Zambia,ZMB,1993
