Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),3066,Mauritius,MUS,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),668,Mauritius,MUS,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),450,Mauritius,MUS,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),376,Mauritius,MUS,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),355,Mauritius,MUS,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),320,Mauritius,MUS,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),311,Mauritius,MUS,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),297,Mauritius,MUS,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),265,Mauritius,MUS,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),153,Mauritius,MUS,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),142,Mauritius,MUS,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),97,Mauritius,MUS,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),68,Mauritius,MUS,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),67,Mauritius,MUS,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",66,Mauritius,MUS,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),46,Mauritius,MUS,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),25,Mauritius,MUS,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),23,Mauritius,MUS,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),23,Mauritius,MUS,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),22,Mauritius,MUS,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),20,Mauritius,MUS,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),17,Mauritius,MUS,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),15,Mauritius,MUS,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),11,Mauritius,MUS,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),3,Mauritius,MUS,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),2,Mauritius,MUS,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),1,Mauritius,MUS,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),1,Mauritius,MUS,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Mauritius,MUS,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Mauritius,MUS,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Mauritius,MUS,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Mauritius,MUS,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Mauritius,MUS,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),3020,Mauritius,MUS,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),670,Mauritius,MUS,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),437,Mauritius,MUS,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),377,Mauritius,MUS,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),349,Mauritius,MUS,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),329,Mauritius,MUS,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),316,Mauritius,MUS,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),279,Mauritius,MUS,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),271,Mauritius,MUS,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),160,Mauritius,MUS,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),143,Mauritius,MUS,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),102,Mauritius,MUS,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),71,Mauritius,MUS,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",60,Mauritius,MUS,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),57,Mauritius,MUS,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),45,Mauritius,MUS,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),26,Mauritius,MUS,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),24,Mauritius,MUS,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),23,Mauritius,MUS,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),18,Mauritius,MUS,1991
