Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),11129,Guatemala,GTM,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),10599,Guatemala,GTM,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),8150,Guatemala,GTM,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),7296,Guatemala,GTM,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),5520,Guatemala,GTM,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),4997,Guatemala,GTM,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4714,Guatemala,GTM,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),3950,Guatemala,GTM,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),3788,Guatemala,GTM,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2346,Guatemala,GTM,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),2022,Guatemala,GTM,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1627,Guatemala,GTM,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),1396,Guatemala,GTM,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1141,Guatemala,GTM,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),998,Guatemala,GTM,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),749,Guatemala,GTM,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),725,Guatemala,GTM,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),596,Guatemala,GTM,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),447,Guatemala,GTM,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),419,Guatemala,GTM,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),338,Guatemala,GTM,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),308,Guatemala,GTM,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),248,Guatemala,GTM,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",206,Guatemala,GTM,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),116,Guatemala,GTM,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),110,Guatemala,GTM,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,68,Guatemala,GTM,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),66,Guatemala,GTM,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),32,Guatemala,GTM,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),11,Guatemala,GTM,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),4,Guatemala,GTM,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Guatemala,GTM,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Guatemala,GTM,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),11534,Guatemala,GTM,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),10030,Guatemala,GTM,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),8099,Guatemala,GTM,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),7858,Guatemala,GTM,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),5664,Guatemala,GTM,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),5145,Guatemala,GTM,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),5056,Guatemala,GTM,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),4298,Guatemala,GTM,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),4024,Guatemala,GTM,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2582,Guatemala,GTM,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),2038,Guatemala,GTM,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1712,Guatemala,GTM,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),1489,Guatemala,GTM,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1223,Guatemala,GTM,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1065,Guatemala,GTM,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),790,Guatemala,GTM,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),763,Guatemala,GTM,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),500,Guatemala,GTM,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),499,Guatemala,GTM,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),429,Guatemala,GTM,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),349,Guatemala,GTM,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),331,Guatemala,GTM,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),274,Guatemala,GTM,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",207,Guatemala,GTM,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),125,Guatemala,GTM,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),110,Guatemala,GTM,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,73,Guatemala,GTM,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),72,Guatemala,GTM,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),48,Guatemala,GTM,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),37,Guatemala,GTM,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),12,Guatemala,GTM,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),4,Guatemala,GTM,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Guatemala,GTM,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),11875,Guatemala,GTM,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),9183,Guatemala,GTM,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),8268,Guatemala,GTM,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),8009,Guatemala,GTM,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),5587,Guatemala,GTM,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),5260,Guatemala,GTM,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),5099,Guatemala,GTM,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),4603,Guatemala,GTM,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),4174,Guatemala,GTM,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2741,Guatemala,GTM,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1932,Guatemala,GTM,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1775,Guatemala,GTM,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),1574,Guatemala,GTM,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1306,Guatemala,GTM,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1101,Guatemala,GTM,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),981,Guatemala,GTM,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),977,Guatemala,GTM,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),541,Guatemala,GTM,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),437,Guatemala,GTM,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),421,Guatemala,GTM,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),351,Guatemala,GTM,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),337,Guatemala,GTM,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),290,Guatemala,GTM,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",207,Guatemala,GTM,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),132,Guatemala,GTM,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),104,Guatemala,GTM,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),77,Guatemala,GTM,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),50,Guatemala,GTM,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,28,Guatemala,GTM,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),11,Guatemala,GTM,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),4,Guatemala,GTM,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Guatemala,GTM,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Guatemala,GTM,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),12026,Guatemala,GTM,1993
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),8600,Guatemala,GTM,1993
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),8566,Guatemala,GTM,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),7811,Guatemala,GTM,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),5450,Guatemala,GTM,1993
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),5369,Guatemala,GTM,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),4962,Guatemala,GTM,1993
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),4922,Guatemala,GTM,1993
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),3966,Guatemala,GTM,1993
