cca3,Year,Death Numbers,population,Death Rate
MAR,1990,159568,2.4807461E7,0.64322584241894
MAR,1991,160620,2.5260407E7,0.6358567381752795
MAR,1992,165612,2.571141E7,0.644118700608018
MAR,1993,168287,2.6155204E7,0.6434168894266701
MAR,1994,167943,2.6584473E7,0.6317334182249917
MAR,1995,169977,2.6994255E7,0.6296784260206477
MAR,1996,169404,2.7383472E7,0.6186359421478766
MAR,1997,171165,2.7754573E7,0.6167091815824368
MAR,1998,172002,2.8110447E7,0.6118792774800059
MAR,1999,174644,2.8455504E7,0.6137441810905897
MAR,2000,171859,2.8793672E7,0.5968637831256812
MAR,2001,171342,2.9126323E7,0.588271990254314
MAR,2002,172406,2.9454765E7,0.5853246495091711
MAR,2003,176822,2.9782884E7,0.5937034170364428
MAR,2004,179293,3.0115196E7,0.5953572409092074
MAR,2005,181166,3.0455563E7,0.5948535576242672
MAR,2006,183886,3.0804689E7,0.5969415889899099
MAR,2007,187115,3.116367E7,0.6004267148253079
MAR,2008,189666,3.1536807E7,0.6014115506366894
MAR,2009,191754,3.1929087E7,0.6005621144131055
MAR,2010,193213,3.2343384E7,0.5973802864907395
MAR,2011,194391,3.278186E7,0.5929834365713234
MAR,2012,197025,3.3241898E7,0.5927008138945616
MAR,2013,210420,3.3715705E7,0.6241008455851657
MAR,2014,211303,3.4192358E7,0.6179831177481238
MAR,2015,212173,3.4663608E7,0.6120915053043526
MAR,2016,213925,3.5126274E7,0.6090170565770796
MAR,2017,216404,3.5581257E7,0.6081966131775502
MAR,2018,219071,3.6029089E7,0.6080392429572671
MAR,2019,221658,3.6471766E7,0.6077523090052727
