Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),879646,United States,USA,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),539139,United States,USA,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),106098,United States,USA,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),78301,United States,USA,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),73079,United States,USA,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),72716,United States,USA,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),48970,United States,USA,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),47140,United States,USA,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),37386,United States,USA,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),33964,United States,USA,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),33101,United States,USA,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),27789,United States,USA,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),25341,United States,USA,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),19306,United States,USA,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),12895,United States,USA,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),6763,United States,USA,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),5865,United States,USA,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",5336,United States,USA,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),4370,United States,USA,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2795,United States,USA,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),2419,United States,USA,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),2271,United States,USA,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),1830,United States,USA,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),1468,United States,USA,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),1330,United States,USA,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),681,United States,USA,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),538,United States,USA,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),230,United States,USA,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),202,United States,USA,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),21,United States,USA,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,5,United States,USA,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,United States,USA,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,United States,USA,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),877798,United States,USA,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),544760,United States,USA,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),109587,United States,USA,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),78694,United States,USA,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),78365,United States,USA,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),73655,United States,USA,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),49037,United States,USA,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),47833,United States,USA,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),37417,United States,USA,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),34014,United States,USA,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),33885,United States,USA,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),32425,United States,USA,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),26081,United States,USA,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),18307,United States,USA,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),13217,United States,USA,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),6868,United States,USA,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),6151,United States,USA,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",5204,United States,USA,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),4246,United States,USA,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2855,United States,USA,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),2481,United States,USA,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),2172,United States,USA,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),1615,United States,USA,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),1406,United States,USA,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),1282,United States,USA,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),746,United States,USA,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),525,United States,USA,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),210,United States,USA,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),159,United States,USA,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),125,United States,USA,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,2,United States,USA,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,United States,USA,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,United States,USA,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),874992,United States,USA,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),550919,United States,USA,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),113036,United States,USA,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),83053,United States,USA,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),79310,United States,USA,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),74500,United States,USA,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),51045,United States,USA,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),46690,United States,USA,1992
