Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),114919,Turkey,TUR,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),54267,Turkey,TUR,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),45189,Turkey,TUR,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),32062,Turkey,TUR,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),18824,Turkey,TUR,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),13777,Turkey,TUR,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),11606,Turkey,TUR,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),9049,Turkey,TUR,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),8576,Turkey,TUR,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),6788,Turkey,TUR,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),4950,Turkey,TUR,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),4454,Turkey,TUR,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),3343,Turkey,TUR,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),3054,Turkey,TUR,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),2393,Turkey,TUR,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2383,Turkey,TUR,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),1829,Turkey,TUR,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),1623,Turkey,TUR,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1543,Turkey,TUR,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1453,Turkey,TUR,1990
